"h3_id","h3_mean_temp","h3_median_temp","h3_center_lon","h3_center_lat","species","n_occ","min_seabed_t","mean_seabed_t","median_seabed_t","max_seabed_t","mid_point","thermal_range","seabed_thermal_pos"
"854da613fffffff",1.715,1.715,-68.6197195578553,30.9292716223787,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da617fffffff",1.714,1.714,-68.5429859993946,30.8187234789446,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da61bfffffff",1.715,1.715,-68.78939483851,30.9306338102103,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da623fffffff",1.711,1.711,-68.6510482389573,30.491491844484,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da627fffffff",1.709,1.709,-68.5749205522366,30.3819724966329,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da62bfffffff",1.709,1.709,-68.8192254925415,30.4927095466181,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da62ffffffff",1.706,1.706,-68.7426872338084,30.3832615650895,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da633fffffff",1.713,1.713,-68.5590242336117,30.5998707415383,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da637fffffff",1.712,1.712,-68.4829525309462,30.4900590147162,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da63bfffffff",1.713,1.713,-68.727532853513,30.6012325207573,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da643fffffff",1.715,1.715,-69.128984397048,30.9326946014355,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da647fffffff",1.713,1.713,-69.0509992719219,30.8223709325385,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da64bfffffff",1.716,1.716,-69.2988928170539,30.9333925705577,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da64ffffffff",1.713,1.713,-69.2204924846171,30.8231468906345,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da653fffffff",1.716,1.716,-69.0370856615103,31.0423932013994,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da657fffffff",1.714,1.714,-68.9591507598636,30.9317749112737,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da65bfffffff",1.718,1.718,-69.2073369268854,31.0432351912257,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da663fffffff",1.708,1.708,-69.0647890702953,30.6033057009434,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da667fffffff",1.707,1.707,-68.9874814510707,30.4937117977222,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da66bfffffff",1.709,1.709,-69.2335309322367,30.6040164749884,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da66ffffffff",1.706,1.706,-69.1558132658282,30.4944982878147,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da673fffffff",1.712,1.712,-68.9733792602684,30.7122650032848,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da677fffffff",1.71,1.71,-68.8961220868921,30.602377613975,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da67bfffffff",1.71,1.71,-69.1424586612289,30.7131176632802,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.801
"854da683fffffff",1.721,1.721,-68.3568771963586,31.0367984953218,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da687fffffff",1.72,1.72,-68.2806225756443,30.9258853525198,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da68bfffffff",1.719,1.719,-68.526803943168,31.0385305143078,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da68ffffffff",1.717,1.717,-68.4501278343319,30.9276886858413,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da693fffffff",1.723,1.723,-68.263232089135,31.1460514719192,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854da697fffffff",1.722,1.722,-68.1870389073942,31.0348448410085,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854da69bfffffff",1.722,1.722,-68.4334942744103,31.1479341551106,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854da6a3fffffff",1.717,1.717,-68.2978582612897,30.7066719048063,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6a7fffffff",1.716,1.716,-68.2222602461977,30.5964984735639,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6abfffffff",1.714,1.714,-68.466613264079,30.7083968869218,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6affffffff",1.713,1.713,-68.3905990823265,30.5982926100747,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6b3fffffff",1.72,1.72,-68.2047281145156,30.8151955024925,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6b7fffffff",1.721,1.721,-68.1291915318193,30.7047297027276,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6bbfffffff",1.716,1.716,-68.3738133682541,30.8170688927525,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6c3fffffff",1.718,1.718,-68.7742783042384,31.1510294169262,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6c7fffffff",1.717,1.717,-68.6968162253613,31.0400405351923,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6cbfffffff",1.716,1.716,-68.9447942470187,31.152241290215,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6cffffffff",1.716,1.716,-68.8669111115094,31.0413282091546,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6d3fffffff",1.72,1.72,-68.6812503063726,31.2608771063307,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6d7fffffff",1.72,1.72,-68.6038439949211,31.1495935900224,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854da6dbfffffff",1.718,1.718,-68.8521081133455,31.2622374485344,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db003fffffff",1.728,1.728,-71.0890804308841,30.8170774391875,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db007fffffff",1.726,1.726,-71.0065665116551,30.7079945333348,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db00bfffffff",1.728,1.728,-71.2592535811268,30.8151923558811,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db00ffffffff",1.726,1.726,-71.1763394995354,30.706204689753,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db013fffffff",1.73,1.73,-71.0014395891332,30.9281195033907,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db017fffffff",1.728,1.728,-70.9189476226947,30.8187397178874,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db01bfffffff",1.73,1.73,-71.171975014015,30.9263621345849,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db023fffffff",1.722,1.722,-71.011647765373,30.4888344049937,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db027fffffff",1.72,1.72,-70.9298656068067,30.3804536421938,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db02bfffffff",1.722,1.722,-71.1806651010822,30.4870125472139,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db02ffffffff",1.721,1.721,-71.0984875363232,30.3787244608608,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db033fffffff",1.724,1.724,-70.9244309801607,30.5991143614742,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db037fffffff",1.722,1.722,-70.8426715748411,30.4904378491539,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db03bfffffff",1.725,1.725,-71.0938049810185,30.5974183936867,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db043fffffff",1.73,1.73,-71.5131600373271,30.9221742838815,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db047fffffff",1.729,1.729,-71.4294640844323,30.8130843391858,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db04bfffffff",1.73,1.73,-71.6838036095646,30.9197435702271,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db04ffffffff",1.729,1.729,-71.5997089478605,30.8107532748353,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db053fffffff",1.731,1.731,-71.4262295467986,31.0337679542314,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db057fffffff",1.73,1.73,-71.3425495004734,30.9243804358199,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db05bfffffff",1.732,1.732,-71.5972412697146,31.0314622729436,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db063fffffff",1.724,1.724,-71.4326697341599,30.5933665920734,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db067fffffff",1.723,1.723,-71.3497206544101,30.4849721451577,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db06bfffffff",1.726,1.726,-71.6021545841441,30.5910105218451,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db06ffffffff",1.724,1.724,-71.5188114938121,30.4827130822574,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db073fffffff",1.726,1.726,-71.3461511236704,30.7041934259961,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db077fffffff",1.724,1.724,-71.2632188820894,30.5955025123269,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db07bfffffff",1.727,1.727,-71.5159984130528,30.7019606222056,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db083fffffff",1.731,1.731,-70.7425602498903,31.0407321336183,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db087fffffff",1.729,1.729,-70.6604979477731,30.9309618171525,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db08bfffffff",1.731,1.731,-70.9134148761245,31.0393296060314,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db08ffffffff",1.73,1.73,-70.8309462328623,30.9296526800927,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db093fffffff",1.732,1.732,-70.6537875705053,31.1519767729526,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db097fffffff",1.731,1.731,-70.5717524602699,31.0419092404286,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db09bfffffff",1.732,1.732,-70.8250041825281,31.1507064515861,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db0a3fffffff",1.725,1.725,-70.6671483080512,30.7109105111854,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0a7fffffff",1.723,1.723,-70.5858144547421,30.6018471286293,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0abfffffff",1.726,1.726,-70.8368351269712,30.7095630909623,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0affffffff",1.723,1.723,-70.7550998245513,30.6005905552199,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0b3fffffff",1.726,1.726,-70.5788149668132,30.8213964489862,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0b7fffffff",1.723,1.723,-70.4975090127796,30.7120369568475,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0bbfffffff",1.727,1.727,-70.7488581412866,30.8201793352481,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0c3fffffff",1.732,1.732,-71.1675711178977,31.1474847245363,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db0c7fffffff",1.731,1.731,-71.0843133185034,31.037701495862,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0cbfffffff",1.732,1.732,-71.3389153500949,31.1455330208416,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db0cffffffff",1.731,1.731,-71.2552525518901,31.0358476560327,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db0d3fffffff",1.733,1.733,-71.0795030661927,31.2592903467281,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db0d7fffffff",1.732,1.732,-70.9962663794248,31.1492091542641,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db0dbfffffff",1.734,1.734,-71.2512153093535,31.2574681993452,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db103fffffff",1.715,1.715,-70.5193504914877,30.0577862531142,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db10bfffffff",1.716,1.716,-70.6867472304288,30.0565396155795,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db113fffffff",1.716,1.716,-70.4318855138629,30.1667593193301,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db117fffffff",1.715,1.715,-70.3520025299657,30.0588205738282,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db11bfffffff",1.717,1.717,-70.5996277179874,30.1656392445593,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db143fffffff",1.72,1.72,-70.9352521492714,30.1627575519719,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db147fffffff",1.717,1.717,-70.854189909157,30.0550804970081,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db14bfffffff",1.72,1.72,-71.1031286541745,30.1609956287195,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db14ffffffff",1.719,1.719,-71.0216756853445,30.0534087466431,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db153fffffff",1.719,1.719,-70.8484562738723,30.2722770051627,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db157fffffff",1.717,1.717,-70.7674175493999,30.1643053752803,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db15bfffffff",1.72,1.72,-71.0166839577046,30.2706391647865,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db183fffffff",1.716,1.716,-70.1760101066473,30.276675644169,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db187fffffff",1.714,1.714,-70.0965553980632,30.1683587912445,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db18bfffffff",1.717,1.717,-70.3440462126612,30.2758985559616,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db18ffffffff",1.715,1.715,-70.2641937909669,30.1676657726845,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db193fffffff",1.716,1.716,-70.0874494908001,30.3858489468026,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db197fffffff",1.714,1.714,-70.0080290704548,30.2772379995532,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db19bfffffff",1.718,1.718,-70.2558305953106,30.3852027310126,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1b3fffffff",1.712,1.712,-70.0174642645094,30.0602529887274,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1bbfffffff",1.714,1.714,-70.184706178512,30.0596427553594,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1c3fffffff",1.719,1.719,-70.5927517635748,30.3832613935679,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1c7fffffff",1.717,1.717,-70.5121345235787,30.2749065391831,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1cbfffffff",1.719,1.719,-70.7612860486745,30.3819659031722,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1cffffffff",1.718,1.718,-70.6802721691078,30.2736994117258,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1d3fffffff",1.721,1.721,-70.5048543178036,30.4929900894919,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1d7fffffff",1.719,1.719,-70.424265648464,30.3843402770232,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db1dbfffffff",1.721,1.721,-70.6737394527575,30.4918230244081,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db203fffffff",1.728,1.728,-72.2809720233909,30.7991967652352,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db207fffffff",1.727,1.727,-72.1956846780128,30.6908121138592,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db20bfffffff",1.729,1.729,-72.4513436771458,30.7957492586344,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db20ffffffff",1.729,1.729,-72.3656656079937,30.6874703167002,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db213fffffff",1.73,1.73,-72.1959023377025,30.911103194214,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db217fffffff",1.73,1.73,-72.1106197168448,30.8024208715484,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db21bfffffff",1.73,1.73,-72.3666478359147,30.9077734426678,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db223fffffff",1.725,1.725,-72.1954689587815,30.4714883855784,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db227fffffff",1.725,1.725,-72.1109459041523,30.3637874142733,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db22bfffffff",1.73,1.73,-72.3646921371691,30.4681347650032,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db22ffffffff",1.726,1.726,-72.2797828557861,30.3605367687812,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db233fffffff",1.727,1.727,-72.1107835390979,30.5826205146982,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db237fffffff",1.725,1.725,-72.0262663596074,30.4746229747605,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db23bfffffff",1.726,1.726,-72.2803747832086,30.579383019528,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db243fffffff",1.733,1.733,-72.7081895431873,30.9004392692838,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db247fffffff",1.731,1.731,-72.6217316681009,30.7920783251113,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db24bfffffff",1.736,1.736,-72.878979688101,30.8964348222659,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db24ffffffff",1.735,1.735,-72.7921329845144,30.7881839527002,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db253fffffff",1.733,1.733,-72.623870592111,31.0128779069093,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db257fffffff",1.732,1.732,-72.5374112481697,30.9042188076906,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db25bfffffff",1.734,1.734,-72.7950402019695,31.0089883275988,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db263fffffff",1.736,1.736,-72.6196118571525,30.5722465315104,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db267fffffff",1.736,1.736,-72.5339329457122,30.4645620815373,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db26bfffffff",1.737,1.737,-72.7892517456064,30.5683475028073,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db26ffffffff",1.739,1.739,-72.7031884335072,30.4607703179272,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db273fffffff",1.734,1.734,-72.535664309236,30.6839065634959,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db277fffffff",1.733,1.733,-72.4499852125059,30.575925033506,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db27bfffffff",1.732,1.732,-72.7056777910078,30.6801208356344,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db283fffffff",1.731,1.731,-71.9393567472968,31.0261725760239,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db287fffffff",1.731,1.731,-71.8544771986626,30.9170882010155,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db28bfffffff",1.731,1.731,-72.1104544176873,31.0231883996158,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db28ffffffff",1.73,1.73,-72.0251777829049,30.9142080971324,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db293fffffff",1.732,1.732,-71.8531544689953,31.1383130744027,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db297fffffff",1.731,1.731,-71.7682846834163,31.0289305094841,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db29bfffffff",1.732,1.732,-72.0246261178223,31.1354511581861,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db2a3fffffff",1.729,1.729,-71.8557880850647,30.6968299870823,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2a7fffffff",1.726,1.726,-71.7716704753914,30.5884342048305,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2abfffffff",1.727,1.727,-72.0257245081485,30.6939319881065,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2affffffff",1.726,1.726,-71.9412144479944,30.5856375585138,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2b3fffffff",1.73,1.73,-71.7699851748363,30.80819906311,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2b7fffffff",1.728,1.728,-71.6858783929198,30.6995061729159,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2bbfffffff",1.73,1.73,-71.9402897654643,30.8054216188638,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2c3fffffff",1.733,1.733,-72.3676389396303,31.1290440022667,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db2c7fffffff",1.731,1.731,-72.2815746481811,31.0199779222167,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"854db2cbfffffff",1.732,1.732,-72.5391739736351,31.1254986744724,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db2cffffffff",1.732,1.732,-72.4527143899583,31.0165411007074,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db2d3fffffff",1.735,1.735,-72.2821827307289,31.2417262911318,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db2d7fffffff",1.732,1.732,-72.1961219641515,31.1323614846689,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db2dbfffffff",1.734,1.734,-72.4540975173396,31.2383003615299,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.798
"854db303fffffff",1.721,1.721,-71.6919927698545,30.044592885095,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db30bfffffff",1.721,1.721,-71.8596512541956,30.0418561878201,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db313fffffff",1.721,1.721,-71.6069809019288,30.1544240049683,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db317fffffff",1.72,1.72,-71.5243631109702,30.0471163998323,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
"854db31bfffffff",1.72,1.72,-71.7749963109064,30.1518044960946,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.8
